delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL003197,HORD003197,2018-02-06,2018-02-10,2018-02-10,DHL,Standard,Delivered,0,True,25,9.54,none,4,9,Morning,6.1688,True,0.581,delivered within promise
HDEL003198,HORD003198,2018-05-07,2018-05-14,2018-05-14,StarTrack,Standard,Delivered,0,True,4,9.7,none,7,3,Anytime,6.0031,True,0.742,delivered within promise
HDEL003199,HORD003199,2018-11-03,2018-11-06,2018-11-05,AusPost,Express,Delivered,0,True,65,16.53,none,3,5,Anytime,4.9204,False,0.386,delivered within promise
HDEL003200,HORD003200,2018-04-30,2018-05-05,2018-05-04,StarTrack,Standard,Delivered,0,True,59,8.05,none,5,5,Afternoon,2.2928,False,0.413,delivered within promise
HDEL003201,HORD003201,2018-03-19,2018-03-23,2018-03-23,Direct Freight,Standard,Delivered,0,True,36,9.02,none,4,6,Anytime,5.5821,False,0.393,delivered within promise
HDEL003202,HORD003202,2018-04-19,2018-04-22,2018-04-22,DHL,Standard,Delivered,0,True,73,7.51,none,3,8,Anytime,4.5581,True,0.578,delivered within promise
HDEL003203,HORD003203,2018-08-13,2018-08-20,2018-08-20,Direct Freight,Express,Delivered,0,True,2,21.52,none,7,8,Anytime,2.2355,False,0.4,delivered within promise
HDEL003204,HORD003204,2018-01-27,2018-02-03,2018-02-03,Direct Freight,Standard,Delivered,0,True,7,8.41,none,7,5,Afternoon,3.9742,True,0.381,delivered within promise
HDEL003205,HORD003205,2018-09-07,2018-09-14,2018-09-14,DHL,Standard,Delivered,0,True,67,10.87,none,7,7,Morning,5.9533,True,0.559,delivered within promise
HDEL003206,HORD003206,2018-02-24,2018-03-03,2018-03-02,DHL,Express,Delivered,0,True,66,14.06,none,7,9,Morning,2.5443,True,1.694,delivered within promise
HDEL003207,HORD003207,2018-06-01,2018-06-06,2018-06-05,StarTrack,Standard,Delivered,0,True,11,7.73,none,5,9,Afternoon,3.6096,False,0.328,delivered within promise
HDEL003208,HORD003208,2018-10-20,2018-10-23,2018-10-22,StarTrack,Standard,Delivered,0,True,28,8.26,none,3,4,Morning,5.3606,False,0.385,delivered within promise
HDEL003209,HORD003209,2018-10-06,2018-10-09,2018-10-08,AusPost,Standard,Delivered,0,True,70,7.75,none,3,5,Afternoon,1.5776,False,0.269,delivered within promise
HDEL003210,HORD003210,2018-01-17,2018-01-22,2018-01-22,Direct Freight,Standard,Delivered,0,True,26,7.98,none,5,6,Anytime,4.3951,True,0.523,delivered within promise
HDEL003211,HORD003211,2018-09-29,2018-10-02,2018-09-30,StarTrack,Standard,Delivered,0,True,23,7.39,none,3,7,Morning,2.8333,True,0.536,delivered within promise
HDEL003212,HORD003212,2018-03-29,2018-04-01,2018-03-30,Direct Freight,Standard,Delivered,0,True,31,7.27,none,3,5,Afternoon,3.3602,True,0.549,delivered within promise
HDEL003213,HORD003213,2018-03-13,2018-03-16,2018-03-15,DHL,Express,Delivered,0,True,59,15.11,none,3,6,Afternoon,5.0399,True,0.51,delivered within promise
HDEL003214,HORD003214,2018-11-27,2018-11-30,2018-11-30,Direct Freight,Standard,Delivered,0,True,54,7.89,none,3,5,Anytime,1.7132,True,0.355,delivered within promise
HDEL003215,HORD003215,2018-05-23,2018-05-30,2018-05-30,StarTrack,Standard,Delivered,0,True,58,10.19,none,7,4,Afternoon,6.7742,True,0.415,delivered within promise
HDEL003216,HORD003216,2018-12-27,2019-01-01,2018-12-31,DHL,Standard,Delivered,0,True,27,7.62,none,5,4,Afternoon,4.9204,True,0.431,delivered within promise
HDEL003217,HORD003217,2018-01-13,2018-01-16,2018-01-14,Direct Freight,Standard,Delivered,0,True,2,8.78,none,3,3,Morning,7.4945,True,0.499,delivered within promise
HDEL003218,HORD003218,2018-08-01,2018-08-06,2018-08-06,AusPost,Standard,Delivered,0,True,5,12.3,none,5,5,Anytime,7.0873,True,1.135,delivered within promise
HDEL003219,HORD003219,2018-02-26,2018-03-05,2018-03-04,DHL,Standard,Delivered,0,True,46,10.78,none,7,4,Afternoon,6.4707,False,0.479,delivered within promise
HDEL003220,HORD003220,2018-10-25,2018-10-31,2018-10-29,DHL,Standard,Delivered,0,True,16,6.54,none,6,6,Afternoon,0.8411,False,0.259,delivered within promise
HDEL003221,HORD003221,2018-04-10,2018-04-15,2018-04-13,AusPost,Express,Delivered,0,True,55,16.26,none,5,3,Afternoon,4.5788,True,1.052,delivered within promise
HDEL003222,HORD003222,2018-09-11,2018-09-18,2018-09-17,StarTrack,Standard,Delivered,0,True,7,10.46,none,7,9,Anytime,8.3,False,0.459,delivered within promise
HDEL003223,HORD003223,2018-11-21,2018-11-27,2018-11-27,AusPost,Standard,Delivered,0,True,14,7.42,none,6,4,Anytime,2.704,True,0.341,delivered within promise
HDEL003224,HORD003224,2018-09-22,2018-09-26,2018-09-26,AusPost,Standard,Delivered,0,True,51,7.45,none,4,3,Afternoon,2.5747,True,1.015,delivered within promise
HDEL003225,HORD003225,2018-04-25,2018-04-29,2018-04-29,Direct Freight,Standard,Delivered,0,True,34,8.8,none,4,7,Anytime,6.5587,True,0.471,delivered within promise
HDEL003226,HORD003226,2018-01-03,2018-01-06,2018-01-06,StarTrack,Standard,Delivered,0,True,14,7.79,none,3,3,Afternoon,5.4918,False,0.423,delivered within promise
HDEL003227,HORD003227,2018-11-17,2018-11-23,2018-11-21,AusPost,Standard,Delivered,0,True,50,8.13,none,6,4,Morning,4.704,False,0.314,delivered within promise
HDEL003228,HORD003228,2018-04-24,2018-04-30,2018-04-29,DHL,Standard,Delivered,0,True,63,9.82,none,6,4,Afternoon,7.2272,True,0.747,delivered within promise
HDEL003229,HORD003229,2018-05-03,2018-05-07,2018-05-05,Direct Freight,Standard,Delivered,0,True,42,8.13,none,4,7,Afternoon,2.9974,False,0.34,delivered within promise
HDEL003230,HORD003230,2018-07-17,2018-07-22,2018-07-24,Direct Freight,Express,Delivered,2,False,69,22.09,carrier_capacity,5,3,Morning,4.6463,False,0.424,carrier scan reconciled
HDEL003231,HORD003231,2018-05-23,2018-05-30,2018-05-29,StarTrack,Standard,Delivered,0,True,5,7.36,none,7,8,Afternoon,1.7662,True,0.385,delivered within promise
HDEL003232,HORD003232,2018-03-13,2018-03-17,2018-03-17,AusPost,Standard,Delivered,0,True,40,10.51,none,4,3,Afternoon,10.4906,False,0.549,delivered within promise
HDEL003233,HORD003233,2018-04-05,2018-04-12,2018-04-10,StarTrack,Standard,Delivered,0,True,62,8.88,none,7,9,Afternoon,4.4903,True,0.383,delivered within promise
HDEL003234,HORD003234,2018-02-22,2018-02-25,2018-02-23,AusPost,Standard,Delivered,0,True,33,10.81,none,3,4,Anytime,5.6307,True,0.387,delivered within promise
HDEL003235,HORD003235,2018-08-08,2018-08-12,2018-08-10,Direct Freight,Standard,Delivered,0,True,47,14.12,none,4,6,Anytime,7.0574,True,0.433,delivered within promise
HDEL003236,HORD003236,2018-01-24,2018-01-30,2018-01-30,AusPost,Standard,Delivered,0,True,6,10.28,none,6,6,Morning,6.5587,True,0.494,delivered within promise
HDEL003237,HORD003237,2018-01-28,2018-02-02,2018-02-01,Direct Freight,Standard,Delivered,0,True,13,11.06,none,5,8,Morning,7.3159,True,0.706,delivered within promise
HDEL003238,HORD003238,2018-03-03,2018-03-07,2018-03-05,DHL,Standard,Delivered,0,True,18,7.4,none,4,3,Afternoon,5.0399,False,0.364,delivered within promise
HDEL003239,HORD003239,2018-07-31,2018-08-06,2018-08-06,AusPost,Standard,Delivered,0,True,50,11.1,none,6,4,Morning,3.5854,False,1.03,delivered within promise
HDEL003240,HORD003240,2018-05-19,2018-05-23,2018-05-22,AusPost,Express,Delivered,0,True,62,15.06,none,4,5,Morning,1.2249,True,0.43,delivered within promise
HDEL003241,HORD003241,2018-10-22,2018-10-28,2018-10-28,Direct Freight,Standard,Delivered,0,True,7,9.64,none,6,8,Afternoon,6.7995,True,0.572,delivered within promise
HDEL003242,HORD003242,2018-01-25,2018-01-31,2018-01-29,DHL,Standard,Delivered,0,True,6,8.49,none,6,8,Morning,3.2192,False,0.301,delivered within promise
HDEL003243,HORD003243,2018-02-19,2018-02-22,2018-02-21,Direct Freight,Standard,Delivered,0,True,64,7.53,none,3,7,Morning,1.7795,True,0.3,delivered within promise
HDEL003244,HORD003244,2018-10-15,2018-10-19,2018-10-17,StarTrack,Standard,Delivered,0,True,69,10.45,none,4,4,Anytime,6.4658,True,0.555,delivered within promise
HDEL003245,HORD003245,2018-12-25,2019-01-01,2018-12-31,AusPost,Standard,Delivered,0,True,60,8.84,none,7,5,Afternoon,3.3418,True,0.325,delivered within promise
HDEL003246,HORD003246,2018-04-17,2018-04-21,2018-04-20,AusPost,Standard,Delivered,0,True,56,10.66,none,4,3,Morning,7.9406,True,0.536,delivered within promise
HDEL003247,HORD003247,2018-10-31,2018-11-06,2018-11-05,Direct Freight,Standard,Delivered,0,True,67,8.43,none,6,3,Anytime,4.3318,True,0.491,delivered within promise
HDEL003248,HORD003248,2018-03-03,2018-03-10,2018-03-10,StarTrack,Standard,Delivered,0,True,2,6.54,none,7,6,Anytime,2.0944,True,0.284,delivered within promise
HDEL003249,HORD003249,2018-12-05,2018-12-08,2018-12-08,DHL,Standard,Delivered,0,True,47,6.57,none,3,6,Anytime,2.2928,True,0.946,delivered within promise
HDEL003250,HORD003250,2018-05-23,2018-05-29,2018-05-27,StarTrack,Standard,Delivered,0,True,24,8.4,none,6,7,Morning,5.893,True,0.444,delivered within promise
HDEL003251,HORD003251,2018-08-03,2018-08-07,2018-08-06,StarTrack,Standard,Delivered,0,True,48,9.96,none,4,7,Afternoon,1.8901,True,0.323,delivered within promise
HDEL003252,HORD003252,2018-04-02,2018-04-06,2018-04-06,StarTrack,Standard,Delivered,0,True,35,10.43,none,4,4,Afternoon,6.6135,True,0.511,delivered within promise
HDEL003253,HORD003253,2018-09-13,2018-09-20,2018-09-19,AusPost,Standard,Delivered,0,True,15,7.28,none,7,6,Anytime,3.7343,True,0.768,delivered within promise
HDEL003254,HORD003254,2018-05-15,2018-05-20,2018-05-20,DHL,Standard,Delivered,0,True,72,7.1,none,5,3,Anytime,3.7052,True,0.969,delivered within promise
HDEL003255,HORD003255,2018-12-14,2018-12-17,2018-12-17,StarTrack,Standard,Delivered,0,True,72,8.31,none,3,5,Afternoon,4.631,True,0.498,delivered within promise
HDEL003256,HORD003256,2018-11-25,2018-12-02,2018-12-01,AusPost,Express,Delivered,0,True,58,14.18,none,7,7,Morning,4.0663,True,0.375,delivered within promise
HDEL003257,HORD003257,2018-01-26,2018-02-01,2018-01-31,StarTrack,Standard,Delivered,0,True,44,11.15,none,6,9,Morning,9.2711,True,0.64,delivered within promise
HDEL003258,HORD003258,2018-09-27,2018-10-04,2018-10-04,AusPost,Standard,Delivered,0,True,9,8.83,none,7,8,Afternoon,3.773,False,0.307,delivered within promise
HDEL003259,HORD003259,2018-05-07,2018-05-12,2018-05-12,DHL,Standard,Delivered,0,True,31,7.82,none,5,4,Anytime,3.4785,True,0.983,delivered within promise
HDEL003260,HORD003260,2019-01-02,2019-01-05,2019-01-10,AusPost,Express,Delivered,5,False,42,16.69,warehouse_congestion,3,8,Afternoon,3.2972,True,1.17,carrier scan reconciled
HDEL003261,HORD003261,2018-06-28,2018-07-03,2018-07-03,StarTrack,Standard,Delivered,0,True,7,11.01,none,5,8,Afternoon,5.5051,True,0.582,delivered within promise
HDEL003262,HORD003262,2018-01-04,2018-01-09,2018-01-08,DHL,Standard,Delivered,0,True,19,8.34,none,5,6,Morning,3.0676,False,0.315,delivered within promise
HDEL003263,HORD003263,2018-08-07,2018-08-14,2018-08-13,StarTrack,Standard,Delivered,0,True,6,11.88,none,7,4,Morning,5.2036,True,0.52,delivered within promise
HDEL003264,HORD003264,2018-08-12,2018-08-18,2018-08-18,DHL,Standard,Delivered,0,True,49,11.42,none,6,5,Morning,5.2597,False,1.002,delivered within promise
HDEL003265,HORD003265,2018-02-18,2018-02-23,2018-02-21,StarTrack,Standard,Delivered,0,True,31,6.33,none,5,6,Anytime,1.7795,False,0.346,delivered within promise
HDEL003266,HORD003266,2018-11-16,2018-11-20,2018-11-19,DHL,Standard,Delivered,0,True,65,12.7,none,4,3,Morning,9.1216,True,0.585,delivered within promise
HDEL003267,HORD003267,2018-03-11,2018-03-17,2018-03-16,Direct Freight,Standard,Delivered,0,True,70,10.75,none,6,8,Afternoon,6.3827,False,0.435,delivered within promise
HDEL003268,HORD003268,2018-07-18,2018-07-22,2018-07-21,StarTrack,Express,Delivered,0,True,70,19.95,none,4,7,Morning,4.1548,True,0.468,delivered within promise
HDEL003269,HORD003269,2018-05-02,2018-05-06,2018-05-05,AusPost,Standard,Delivered,0,True,31,10.09,none,4,4,Anytime,6.9394,True,1.009,delivered within promise
HDEL003270,HORD003270,2018-02-11,2018-02-17,2018-02-16,Direct Freight,Standard,Delivered,0,True,30,10.61,none,6,9,Anytime,6.8906,True,0.549,delivered within promise
HDEL003271,HORD003271,2018-06-22,2018-06-29,2018-06-28,AusPost,Standard,Delivered,0,True,61,11.92,none,7,3,Afternoon,6.1208,False,0.434,delivered within promise
HDEL003272,HORD003272,2018-08-12,2018-08-16,2018-08-15,AusPost,Express,Delivered,0,True,25,23.61,none,4,5,Anytime,3.6744,True,0.467,delivered within promise
HDEL003273,HORD003273,2018-09-13,2018-09-18,2018-09-16,StarTrack,Standard,Delivered,0,True,23,9.52,none,5,7,Afternoon,4.6357,True,0.346,delivered within promise
HDEL003274,HORD003274,2018-12-23,2018-12-27,2018-12-26,AusPost,Standard,Delivered,0,True,46,8.07,none,4,3,Anytime,5.9544,False,0.456,delivered within promise
HDEL003275,HORD003275,2018-08-19,2018-08-25,2018-08-23,AusPost,Standard,Delivered,0,True,59,11.09,none,6,6,Afternoon,5.3606,True,0.822,delivered within promise
HDEL003276,HORD003276,2018-08-15,2018-08-18,2018-08-16,DHL,Standard,Delivered,0,True,57,15.57,none,3,8,Morning,8.301,False,0.417,delivered within promise
HDEL003277,HORD003277,2018-03-20,2018-03-26,2018-03-24,StarTrack,Standard,Delivered,0,True,55,5.98,none,6,3,Afternoon,2.2928,True,0.448,delivered within promise
HDEL003278,HORD003278,2018-07-13,2018-07-16,2018-07-16,AusPost,Express,Delivered,0,True,12,17.38,none,3,4,Afternoon,1.3998,True,0.351,delivered within promise
HDEL003279,HORD003279,2018-12-07,2018-12-11,2018-12-11,Direct Freight,Standard,Delivered,0,True,42,8.45,none,4,5,Anytime,3.2578,True,0.413,delivered within promise
HDEL003280,HORD003280,2018-07-17,2018-07-23,2018-07-21,Direct Freight,Standard,Delivered,0,True,67,7.86,none,6,3,Afternoon,2.4444,True,0.974,delivered within promise
HDEL003281,HORD003281,2018-01-18,2018-01-23,2018-01-23,Direct Freight,Standard,Delivered,0,True,9,8.54,none,5,9,Afternoon,6.1208,True,1.068,delivered within promise
HDEL003282,HORD003282,2018-03-05,2018-03-08,2018-03-08,AusPost,Express,Delivered,0,True,33,14.84,none,3,4,Afternoon,2.4836,True,1.132,delivered within promise
HDEL003283,HORD003283,2018-11-01,2018-11-08,2018-11-08,Direct Freight,Standard,Delivered,0,True,61,7.64,none,7,7,Anytime,3.333,False,0.351,delivered within promise
HDEL003284,HORD003284,2018-03-27,2018-04-03,2018-04-03,Direct Freight,Standard,Delivered,0,True,3,7.15,none,7,5,Morning,4.4593,True,1.046,delivered within promise
HDEL003285,HORD003285,2018-12-28,2019-01-01,2018-12-31,Direct Freight,Standard,Delivered,0,True,27,10.23,none,4,9,Anytime,6.0605,True,0.475,delivered within promise
HDEL003286,HORD003286,2018-03-15,2018-03-22,2018-03-22,StarTrack,Standard,Delivered,0,True,4,5.07,none,7,8,Anytime,0.3467,False,0.314,delivered within promise
HDEL003287,HORD003287,2018-12-22,2018-12-26,2018-12-25,StarTrack,Standard,Delivered,0,True,50,9.31,none,4,8,Morning,5.9442,True,0.482,delivered within promise
HDEL003288,HORD003288,2018-04-27,2018-05-04,2018-05-02,AusPost,Standard,Delivered,0,True,44,7.82,none,7,5,Morning,3.1617,True,0.334,delivered within promise
HDEL003289,HORD003289,2018-11-11,2018-11-16,2018-11-14,StarTrack,Standard,Delivered,0,True,6,10.38,none,5,4,Anytime,5.2439,True,0.471,delivered within promise
HDEL003290,HORD003290,2018-08-20,2018-08-24,2018-08-23,AusPost,Standard,Delivered,0,True,67,11.05,none,4,3,Afternoon,7.2459,True,0.518,delivered within promise
HDEL003291,HORD003291,2018-03-03,2018-03-08,2018-03-08,Direct Freight,Express,Delivered,0,True,63,18.29,none,5,5,Anytime,5.893,True,0.438,delivered within promise
HDEL003292,HORD003292,2018-03-27,2018-04-01,2018-04-01,DHL,Express,Delivered,0,True,18,16.71,none,5,5,Afternoon,1.321,True,0.37,delivered within promise
HDEL003293,HORD003293,2018-12-21,2018-12-25,2018-12-23,AusPost,Standard,Delivered,0,True,46,6.18,none,4,9,Morning,1.5895,False,0.231,delivered within promise
HDEL003294,HORD003294,2018-11-11,2018-11-14,2018-11-12,DHL,Standard,Delivered,0,True,63,6.61,none,3,8,Afternoon,1.4056,True,0.487,delivered within promise
HDEL003295,HORD003295,2018-11-19,2018-11-23,2018-11-22,DHL,Standard,Delivered,0,True,61,8.79,none,4,3,Anytime,7.408,True,0.578,delivered within promise
HDEL003296,HORD003296,2018-08-01,2018-08-04,2018-08-04,Direct Freight,Standard,Delivered,0,True,48,11.73,none,3,8,Anytime,5.9442,True,0.524,delivered within promise
HDEL003297,HORD003297,2018-03-17,2018-03-22,2018-03-22,DHL,Express,Delivered,0,True,73,18.22,none,5,5,Anytime,2.9353,True,0.472,delivered within promise
HDEL003298,HORD003298,2018-03-08,2018-03-15,2018-03-15,AusPost,Standard,Delivered,0,True,37,7.38,none,7,3,Anytime,3.1441,False,0.287,delivered within promise
HDEL003299,HORD003299,2018-05-04,2018-05-08,2018-05-06,AusPost,Express,Delivered,0,True,4,18.21,none,4,6,Morning,3.6096,False,0.356,delivered within promise
HDEL003300,HORD003300,2018-11-01,2018-11-06,2018-11-06,StarTrack,Standard,Delivered,0,True,14,7.8,none,5,5,Morning,2.9629,True,0.444,delivered within promise
HDEL003301,HORD003301,2018-07-22,2018-07-29,2018-07-29,DHL,Standard,Delivered,0,True,68,8.38,none,7,4,Afternoon,0.6788,True,0.908,delivered within promise
HDEL003302,HORD003302,2018-03-04,2018-03-11,2018-03-11,DHL,Standard,Delivered,0,True,45,9.85,none,7,5,Anytime,6.8429,True,0.443,delivered within promise
HDEL003303,HORD003303,2018-07-04,2018-07-07,2018-07-05,Direct Freight,Standard,Delivered,0,True,50,9.99,none,3,4,Afternoon,3.333,True,0.895,delivered within promise
HDEL003304,HORD003304,2018-12-06,2018-12-13,2018-12-13,AusPost,Standard,Delivered,0,True,19,9.89,none,7,3,Morning,4.6463,True,0.406,delivered within promise
HDEL003305,HORD003305,2018-11-13,2018-11-19,2018-11-24,StarTrack,Express,Delivered,5,False,2,16.65,warehouse_congestion,6,8,Anytime,8.2822,False,0.456,carrier scan reconciled
HDEL003306,HORD003306,2018-04-19,2018-04-22,2018-04-20,AusPost,Standard,Delivered,0,True,8,8.74,none,3,4,Afternoon,4.4259,True,0.431,delivered within promise
HDEL003307,HORD003307,2018-09-24,2018-09-28,2018-09-26,Direct Freight,Standard,Delivered,0,True,42,9.23,none,4,8,Anytime,3.4785,True,0.423,delivered within promise
HDEL003308,HORD003308,2018-07-10,2018-07-14,2018-07-14,DHL,Standard,Delivered,0,True,49,8.96,none,4,6,Morning,3.0741,False,0.349,delivered within promise
HDEL003309,HORD003309,2018-09-21,2018-09-27,2018-09-25,StarTrack,Standard,Delivered,0,True,38,9.15,none,6,8,Morning,6.0605,True,0.391,delivered within promise
HDEL003310,HORD003310,2018-11-30,2018-12-07,2018-12-08,DHL,Standard,Delivered,1,False,13,8.19,carrier_capacity,7,7,Morning,5.4863,False,0.395,carrier scan reconciled
HDEL003311,HORD003311,2018-05-18,2018-05-22,2018-05-22,Direct Freight,Standard,Delivered,0,True,33,7.87,none,4,8,Morning,2.5747,True,0.383,delivered within promise
HDEL003312,HORD003312,2018-12-12,2018-12-18,2018-12-16,StarTrack,Express,Delivered,0,True,59,15.85,none,6,8,Morning,1.4145,True,0.263,delivered within promise
HDEL003313,HORD003313,2018-02-15,2018-02-18,2018-02-17,DHL,Standard,Delivered,0,True,4,8.87,none,3,9,Anytime,3.5762,True,0.504,delivered within promise
HDEL003314,HORD003314,2018-11-03,2018-11-10,2018-11-09,DHL,Standard,Delivered,0,True,53,9.0,none,7,5,Morning,5.1023,True,0.594,delivered within promise
HDEL003315,HORD003315,2018-05-16,2018-05-19,2018-05-17,AusPost,Express,Delivered,0,True,64,16.07,none,3,6,Afternoon,1.7014,False,0.295,delivered within promise
HDEL003316,HORD003316,2018-09-29,2018-10-02,2018-09-30,DHL,Standard,Delivered,0,True,24,9.07,none,3,6,Morning,4.974,False,0.348,delivered within promise
HDEL003317,HORD003317,2018-02-10,2018-02-15,2018-02-13,AusPost,Standard,Delivered,0,True,17,9.84,none,5,4,Afternoon,8.3,True,0.449,delivered within promise
HDEL003318,HORD003318,2018-08-30,2018-09-03,2018-09-03,DHL,Standard,Delivered,0,True,57,13.83,none,4,9,Morning,6.5356,True,0.553,delivered within promise
HDEL003319,HORD003319,2018-02-09,2018-02-13,2018-02-12,DHL,Standard,Delivered,0,True,14,9.74,none,4,6,Afternoon,8.0765,False,0.459,delivered within promise
HDEL003320,HORD003320,2018-07-06,2018-07-10,2018-07-09,StarTrack,Standard,Delivered,0,True,60,9.87,none,4,9,Morning,0.9173,False,0.283,delivered within promise
HDEL003321,HORD003321,2018-01-31,2018-02-07,2018-02-09,DHL,Standard,Delivered,2,False,32,9.55,weather,7,8,Afternoon,3.4566,True,0.334,carrier scan reconciled
